tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-10-05,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Penjernihan I  - Jl. Gatsu - Jl. Sudirman,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-05,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Percetakan Negara,Rawasari ,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Kemang Selatan VII 5,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Benda Dalam - Jl. Nis Jeruk Purut,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Komp. Ulujami Indah,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,"Perumahan D'Manggis, Jl. Manggis",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Rawasari Selatan II,Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pademangan IV gg.27 No.11,Pademangan Timur,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Taman Kota Blok A1 25,Kembangan Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-10-05,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl. Wibisana Raya,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Komplek GOR Ragunan, Jl. RM. Harsono",Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
