tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-03-04,Penyelamatan,Penyelamatan Collapse Structure,Masyarakat Telepon,"Jl. Cipinang Muara 3, Gg. Raden No..16",Cipinang Muara,Jatinegara, Kota Administrasi Jakarta Timur,1,5000000,,
2020-03-04,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. Menteng Kecil,kebon sirih,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. jati Bunder VII No. 181,Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. Kramat Raya,Kramat,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. H. Juanda ( stasiun Kreta Juanda ),Pasar Baru ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Rasuna Said Kav 6-7 ( Gedung Kemenkumham ),Karet Kuningan,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-04,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Bhineka No. 119 A ( TMII Pintu 2 ),Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Bacang No. 6,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,jl. Tanjung Duren Utara IV No. 362 D,Tanjung Duren Utara,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Gg Pramuka 1,Kebon Jeruk,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-03-04,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. Taman Bunga 1,Palmerah,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Darmawanita IV,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-03-05,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Teluk Gong Raya,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-03-04,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl. Bekasi Timur IV/15 (SMP Dwi Cakti Bhakti Palad),Cipinang Besar Utara,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-03-04,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Datang,Jl. Perdana V,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-05,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jl. H. Mading,Kembangan Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-03-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Bendungan Hilir (Gedung Graha Dika),Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,450000000,,
2020-03-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Swadaya,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,5000000,,
2020-03-05,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Pemuda Kantor Sektor 2,Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-05,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Pendidikan,Cijantung,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-03-05,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl.Kamboja,Kebon Pala,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-03-05,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Raya Kalimalang No..8,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-03-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg.Subur 1 No..83,Kembangan Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-03-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg Tembok No.9 ,Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Komplek TPI,Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-03-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Raya Lenteng Agung No..56,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl.Rawa Belong E2,Komp Sandang No..8",Palmerah,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
