tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Pemadam,"Jl. Timbul Jaya, Kp. Puri",Duri Kosambi,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,JiExpo Kemayoran,Gunung Sahari Selatan,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,Jl. Lumpuk,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,"Jl. D2, Blok A19, No. 7A",Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Komp. TPI Blok II No. 29,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,1,0,,
2020-01-01,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Gading Indah Utara II,Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,"Jl. Kampung Gusti, Gg. Kantong",Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,JL. B Raya No. 26B,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Bintari Utara,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Prapanca Raya No. 63,Pulo,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,Jl. Tanjung Duren Utara (Tanggul),Tanjung Duren Utara,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,"Jl. Taruma Wita Blok U, No. 6 (komp. Karina Sayang)",Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Wibisana 3 No. 5,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Kav. DKI Apartemen Westling,Meruya Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,Jl. Bangun Nusa Raya,Cengkareng Timur,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Nurul Amal 8,Cengkareng Timur,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl. Daan Mogot, Rel Estate Daan Mogot Blok B",Cengkareng Timur,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl. Kawi Kawi Bawah,Johar Baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,Jl. Cmepaka Putih Barat (komplek Setneg),Cempaka Putih Barat ,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-01,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl. Bendungan Hilir Raya (RS Mintoharjo),Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-01,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Panjang Green Garden, Blok. I, No. 18",Kedoya Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Prepedan Dalam, No. 45",Kamal,Kalideres, Kota Administrasi Jakarta Barat,0,74000000,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,Jl. Utama Raya,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl. Rawa Buntu, Blok. EE",Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl. Green Ville, Blok. R",Duri Kepa,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Kebakaran,Bencana Kebakaran,Petugas Pemadam,"Jl. Daan Mogot, No. 147 (Pom Bensin Shell)",Duri Kepa,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-01-01,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Mangga Besar IX, Gg. I, No. 12",Tangki,Tamansari, Kota Administrasi Jakarta Barat,1,2000000,,
2020-01-01,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl. Kawi - Kawi Bawah,Johar Baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.Pepaya 7,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,35000000,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Cipinang Muara No. 39,Cipinang Muara,Jatinegara, Kota Administrasi Jakarta Timur,0,70000000,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.H.Gani No..56,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,5000000,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Perdana No..7,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,5000000,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,"SMK 38,Jl.Karet Pasar Baru Timur",Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,Jl.Tugu Tani Raya,Gondangdia,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,Jl.Tanah Abang 1 No..10,Petojo Selatan ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,SMA 7 Jakarta,Karet Tengsin,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Kramat 4 Ujung ,Kwitang,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Gereja Ayam Pasar Baru,Pasar Baru ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Kelinci 2,Pasar Baru ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Kali Pasir,Cikini,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Bungur Besar 27,Gunung Sahari Selatan,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Pejambon 1,Gambir ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Gunung Sahari C No..12,Gunung Sahari Utara,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Pondok Jaya X,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl.Jelambar Barat ll A, ",Jelambar Baru,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl.Jelambar Barat ll b,No. 57",Jelambar Baru,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Kembangan Baru Vl Blok. E1 No.16,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Timbul Jaya No.47,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Bambu Ori No. 18,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Kemang Selatan 10,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Pondok Karya 5 Blok G,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Raya Kapten Tendean,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Kemuning Dalam MTS 23,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Dr.Satrio s/d Jl.Sudirman,Karet semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Zeni AD,Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Nis,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Pegadengan Timur 1,Pengadegan,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Raya Sudirman s/d Jl.Raya Gatot Subroto,Karet semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Masdjid 1 Kampung Melayu Besar,Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.H.Kamang,Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.H.Kamang Bawah,Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Kamboja,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Palem VII,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Pembangunan IKPN Bintaro,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Palem 8,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Kemang Selatan XII,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Renggas,Rawa Barat,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Seskoal,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Taman Bukit Duri SMA 8,Bukit Duri,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Wijaya Timur,Petogogan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Kampung Melayu Kecil,Bukit Duri,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.V No..114,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.V Telukgong,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Lempuk Blok D IV,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.H.Ali Komp Perdagangan,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Duri Kosambi,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Tanjung Duren Raya ( Depan Hotel Tanjung Duren Raya ),Tanjung Duren Utara,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Rawa Gatel,Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Raya Centex No..52,Ciracas,Ciracas, Kota Administrasi Jakarta Timur,4,0,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Keuangan Blok D.20,Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Kampung Pulo ,Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,2,120000000,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Agung Raya 2,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Melati,Ciganjur,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Damai gg.Buntu,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Jengli,Kebon Pala,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Gunung Sahari IX,Gunung Sahari Utara,Sawah Besar, Kota Administrasi Jakarta Pusat,72,1200000000,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Pulo Nangka No..2,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Cililitan,Cililitan,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Cililitan Gg.Masdjid Al - Karomah,Cililitan,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Kamboja VII,Kebon PAla,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Kebon Pala,Halim Perdana Kusuma,Makasar, Kota Administrasi Jakarta Timur,2,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Pulo Mas Timur No..336,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Kampung Pulo,Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl.Jatinegara Barat,Kampung Pulo",Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Kebon Manggis,Kebon Manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Cakung,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.Bangka VII,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,jl.H.Kamang,Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-01-03,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Jendral Gatoto Subroto Kav.96,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,20000000,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Komplek KFT Blok K No..20,Duri Kosambi,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Datang,"Jl. Kembang Harum, Blok D7, No. 12",Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Komplek Green Garden Blok. N,Kedoya Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Komplek Green Garden Blok. N,Kedoya Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Taman Jeruk V,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl. Teluk Intan,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl. Jagung II, No. 16",Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Jl. Vika Mas I, Blok A2, No. 33",Kapuk Muara,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Teri,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Komplek Greenville,Kedoya Selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. KH. Hasyim,Kembangan Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,V Penjagalan,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Duta Harapan Blok NN No..30,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. C ,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Sungai Kampar 11,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,"Tempat Pelelangan Ikan, Muara Angke",Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-03,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Al Ma'rifah, No. 72",Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,100000000,,
2020-01-02,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Pasmar Marunda Cilincing,Marunda,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Petugas Pemadam,Jl. Perintis,Kelapa Gading barat,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Petugas Pemadam,Jl. Toraja,Kelapa Gading barat,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Petugas Pemadam,"Jl. Cakung Cilincing, Titik Kenal Pintu Tol Rorotan",Rorotan,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Petugas Pemadam,Jl. Bhakti ,Cilincing,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-01-02,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl. Gunung Sahari Raya,Gunung Sahari Selatan,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,Jl. Letjen S. Parman (Mall Taman Anggrek),Tanjung Duren Selatan,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,Area Halaman SMAN 7,Karet Tengsin,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl. Tanah Abang,Petojo Selatan ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Petugas Pemadam,Jl. Tugu Tani Raya,Gondangdia,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,Jl. Karet pasar baru Timur,Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Batu Zamrud SDN Batu Ampar 6,Batu Ampar,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Teluk Bayur II No.9 Blok B6,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Mutiara V,Pulo Gebang,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Tanah Pasir No..58,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kramat Raya,Kenari,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Bungur Besar Raya,Gunung Sahari Selatan,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Yos Sudarso Kodamar,Kelapa Gading barat,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Gn. Sehari Raya,Pasar Baru ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kayu Putih Raya,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kebon Pala Tanah rendah Gg.14,Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Tongkek Ruko BCA Bukit Duri Kebon Pala,Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Penggilingan Baru I No.50,Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Pelita II,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,SDN 19 Kramat Jati,Kramat Jati,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-01-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,SDN 03 Cililitan,Cililitan,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
