tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-07-08,Penyelamatan,Penyelamatan Beda Ketinggian,Petugas Instansi Lain,Jl. Talang Betutu ( Hotel All Season ),Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-08,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Semanan Raya,Semanan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-07-08,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Agung Barat 13,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,2,2000000,,
2020-07-09,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Tembusan Fachrudin, No. 3",Kampung Bali,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-08,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Jend. Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-08,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Langsat III,Kramat Pela,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,200000000,,
2020-07-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Perdagangan VI,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"JL. Ayub GF, No. 3",Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-08,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Matraman raya No. 132,Kebon Manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-07-08,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Taman Palem lestari Blok C 8 No. 10 dan Blok C 18,Cengkareng barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-07-08,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Komp Perdagangan,Ciledug,Ciledug,Kota Tangerang,0,0,,
2020-07-09,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jln.Pemuda I,Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,50,1500000000,,
2020-07-09,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Komplek pik blok a depan taman lansia penggilingan,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,0,10000000,,
2020-07-09,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.yos sudarso ,Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,5000000,,
2020-07-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Rawadas  No. 97 ,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-07-09,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Jl. Kelurahan Duren Sawit,Kantor Kelurahan Duren Sawit",Duren sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-07-09,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. H. Juhri ( titik kenal lapangan bola Mercubuana ),Meruya Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-07-09,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Arjuna Selatan,Kemanggisan,Palmerah, Kota Administrasi Jakarta Barat,0,25000000,,
2020-07-09,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Komplek Imigrasi, Pendongkelan",Kapuk,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-07-09,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Salihara no.1,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg.Melati,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-09,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl. Prof. DR. Soepomo No.47,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-09,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jln Raya Pasar Minggu,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-10,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl Kali Malang ( Pasar Sumber Arta ),Bekasi,Bekasi,Kota Bekasi,0,0,,
2020-07-09,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Grogol Petamburan,Wijaya Kusuma,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-07-10,Penyelamatan,Penyelamatan Beda Ketinggian,Masyarakat Telepon,Jl. Bunga Belakang,Pal Meriam,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-07-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Hj. Syhrin,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Menteng Wadas Selatan No.30B,Pasar manggis,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-10,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Jagakarsa Jakarta Selatan,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Bangka II,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,3,200000000,,
2020-07-10,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Manunggal,Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-07-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Raya Babek Lama,Rorotan,Cilincing, Kota Administrasi Jakarta Utara,4,500000000,,
2020-07-10,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Budi Mulya,Pademangan Barat,Pademangan, Kota Administrasi Jakarta Utara,1,10000000,,
