tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-12-05,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Sunan Giri,Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-12-06,Kebakaran,Bencana Kebakaran,Jakarta Siaga 112,"Jl. Kepu, Gg. V, No. 277",Bungur,Senen, Kota Administrasi Jakarta Pusat,0,100000,,
2020-12-06,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Pulau sabira,Pulau Harapan,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-06,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,pulau tidung,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-06,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,pulau tidung,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-06,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jln.Tenaga Listtik  ( Tenlis ),Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-12-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Boulevar Ville,Pulau Untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Tanah Merah,Rawa Badak Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-12-06,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Tipar Cakung,Sukapura,Cilincing, Kota Administrasi Jakarta Utara,0,500000,,
2020-12-06,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jl.Cileduk Raya,Petukangan Selatan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Soka Lestari 2,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Rukun Ujung,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-06,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl.Prof Dr.Soepomo,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,1000000,,
2020-12-06,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.Palem VII,Petukangan Selatan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-06,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.Persatuan,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Murtaba Ali No..54,Kebon jeruk,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
